tas,"	Year", Month, Country, ISO3, ISO2
26.2811,1969,4,GUY,,
26.5859,1969,5,GUY,,
25.7857,1969,6,GUY,,
25.674,1969,7,GUY,,
25.8458,1969,8,GUY,,
26.9087,1969,9,GUY,,
27.0396,1969,10,GUY,,
27.1985,1969,11,GUY,,
26.6944,1969,12,GUY,,
25.8759,1970,1,GUY,,
25.6196,1970,2,GUY,,
25.7877,1970,3,GUY,,
25.6535,1970,4,GUY,,
26.0934,1970,5,GUY,,
25.451,1970,6,GUY,,
25.397,1970,7,GUY,,
25.4713,1970,8,GUY,,
26.1303,1970,9,GUY,,
26.8945,1970,10,GUY,,
26.205,1970,11,GUY,,
25.571,1970,12,GUY,,
24.6502,1971,1,GUY,,
24.3238,1971,2,GUY,,
24.7504,1971,3,GUY,,
24.7943,1971,4,GUY,,
25.1573,1971,5,GUY,,
24.5112,1971,6,GUY,,
24.8799,1971,7,GUY,,
25.1579,1971,8,GUY,,
25.9451,1971,9,GUY,,
25.3753,1971,10,GUY,,
25.768,1971,11,GUY,,
24.7544,1971,12,GUY,,
24.6525,1972,1,GUY,,
24.8192,1972,2,GUY,,
25.3607,1972,3,GUY,,
24.9825,1972,4,GUY,,
25.0904,1972,5,GUY,,
24.9657,1972,6,GUY,,
25.2641,1972,7,GUY,,
25.4424,1972,8,GUY,,
26.0622,1972,9,GUY,,
26.8396,1972,10,GUY,,
26.1223,1972,11,GUY,,
25.7198,1972,12,GUY,,
25.6014,1973,1,GUY,,
25.5136,1973,2,GUY,,
25.6035,1973,3,GUY,,
25.8811,1973,4,GUY,,
25.489,1973,5,GUY,,
24.741,1973,6,GUY,,
25.4772,1973,7,GUY,,
25.0863,1973,8,GUY,,
