"iso_o","year","ck","pop_o","area_o","TO","temperature","rainfall","openness_hat","AperP","ckperP"
"GNB",2005,5377.404296875,1380838,36125,0.4131838096,27.8495833333333,116.670051666667,0.00332281018237208,0.0261616496649136,0.00389430497775626
"GNB",2006,5525.466796875,1412669,36125,0.4044919814,27.4623166666667,141.3061875,0.00222906020544703,0.0255721616316349,0.00391136692096662
"GNB",2007,5545.65380859375,1445958,36125,0.5414182423,27.5821083333333,122.814606666667,0.000543230926553556,0.0249834365866782,0.00383528000716048
"GNB",2008,5474.55908203125,1480841,36125,0.52642045,27.5453416666667,142.418459166667,0.00156190389523918,0.0243949215344524,0.00369692565375435
"GNB",2009,5339.7353515625,1517448,36125,0.5407187573,27.2165333333333,137.274173333333,0.00230230925102172,0.0238064170897454,0.00351889181808042
"GNB",2010,5222.35546875,1555880,36125,0.5013040106,27.993675,134.833368333333,0.00842337329341919,0.0232183715967812,0.00335652843969329
"GNB",2011,5170.28662109375,1596154,36125,0.5662100801,27.4798666666667,121.53167,0.00035318495395301,0.0226325279390335,0.00323921540220665
"GNB",2012,5214.2080078125,1638139,36125,0.4117299285,27.4519833333333,126.689776666667,0.0172949553394204,0.022052463191463,0.0031830070633887
"GNB",2013,5304.50439453125,1681495,36125,0.4408039117,27.5353,131.949525833333,0.000633409635644629,0.0214838581143566,0.00315463584163572
"GNB",2014,5404.1005859375,1725744,36125,0.5159301419,27.532875,111.218555833333,0.000212164122322103,0.0209330004913823,0.00313146132099402
"GRC",2002,1088495.625,11216799,131621,0.5034899626,14.5800725,63.40485,0.0131128245828239,0.0117342746357495,0.0970415557058658
"GRC",2003,1146467.875,11243567,131621,0.4819005371,14.3768441666667,56.9979166666667,0.00044930292890766,0.0117063383888761,0.101966562301803
"GRC",2004,1250218.625,11270476,131621,0.4989844159,14.2834458333333,48.7346666666667,0.00151565218734729,0.0116783887388607,0.110928644451219
"GRC",2005,1279007.5,11301204,131621,0.5090086412,13.9108083333333,55.0477083333333,0.0291806995496321,0.0116466351726772,0.113174445837806
"GRC",2006,1501567.25,11338770,131621,0.5285023864,13.9206558333333,55.2427166666667,5.6762139853381e-05,0.0116080491975761,0.132427701593735
"GRC",2007,1650270.375,11380897,131621,0.5752437422,14.7330183333333,53.65242,0.105629392045025,0.0115650813815466,0.14500354190008
"GRC",2008,1733972.125,11419647,131621,0.5932971572,14.756065,44.837495,0.00355535135802716,0.0115258378827297,0.151841131779292
"GRC",2009,1751806.375,11443828,131621,0.4774384655,14.6403133333333,70.6536083333333,0.000212083301866609,0.0115014835944756,0.153078705394733
"GRC",2010,1666770.5,11446005,131621,0.5282909793,15.10655,57.0941058333333,0.00348875072411715,0.011499296042593,0.145620284107861
"GRC",2011,1616750.5,11422805,131621,0.5784462005,14.086975,46.7455883333333,0.00422861718624942,0.0115226513977959,0.141537083054469
"GRC",2012,1895194.75,11378257,131621,0.6181776665,14.974655,56.0609816666667,0.00190687791990607,0.0115677647288157,0.166562835590724
"GRC",2013,2044242.25,11321300,131621,0.6351914245,15.1139175,52.5517833333333,0.0158764110891861,0.0116259616828456,0.180566034819323
"GRC",2014,2004816.375,11264726,131621,0.6714945369,14.8340516666667,72.4475833333333,0.00758599237329812,0.0116843498900905,0.177972937379924
"GRD",2002,1442.3515625,102100,345,0.8230610846,27.066625,120.391483333333,0.00759829331571161,0.00337904015670911,0.0141268517384917
"GRD",2003,1614.73034667969,102375,345,0.8307660656,27.033325,118.316575,0.00466730499483969,0.00336996336996337,0.015772701799069
"GRD",2004,1837.65563964844,102656,345,0.8626971275,26.7249583333333,153.433141666667,0.0730236985109529,0.00336073877805486,0.0179011030981963
"GRD",2005,2224.4033203125,102949,345,0.7837998704,27.291625,149.099833333333,0.00166070467488672,0.00335117388221352,0.0216068472769284
"GRD",2006,2598.955078125,103259,345,0.8082174542,26.99165,130.816408333333,2.96834101844233e-05,0.00334111312331129,0.0251692838215071
"GRD",2007,3012.37231445312,103586,345,0.8513841007,26.9416666666667,104.099883333333,0.000491693620300334,0.00333056590658969,0.0290808826912239
"GRD",2008,3444.95361328125,103930,345,0.7984904772,26.79165,120.65815,0.00193979497119536,0.00331954199942269,0.0331468643633335
"GRD",2009,3879.28540039062,104296,345,0.7107925591,27.249975,101.158325,0.00101322034021102,0.00330789292015034,0.0371949585831731
"GRD",2010,4529.505859375,104677,345,0.7306377688,27.29165,136.916491666667,0.00232250846684991,0.00329585295719212,0.0432712616847541
"GRD",2011,5637.5732421875,105075,345,0.7598701656,27.1583083333333,161.532833333333,0.000697286986282083,0.00328336902212705,0.05365285027064
"GRD",2012,5616.37646484375,105481,345,0.7528298725,27.41665,91.333225,0.00465181623766435,0.00327073122173662,0.0532453850915686
"GRD",2013,5711.02783203125,105909,345,0.7577902841,27.283325,109.882991666667,0.000292692268282261,0.00325751352576268,0.0539239142285476
"GRD",2014,5848.6083984375,106360,345,1.1906138983,27.0916333333333,108.241391666667,0.000828725742477648,0.0032437006393381,0.054988796525362
"GTM",2002,112948.8515625,12208848,108889,0.6603185999,24.2153916666667,203.595675,0.0532100158675965,0.00891885950255094,0.0092513930521946
"GTM",2003,122840.9140625,12500478,108889,0.6595964993,24.1898333333333,169.340566666667,0.0184425336608084,0.00871078689950896,0.00982689734444555
"GTM",2004,136110.9375,12796925,108889,0.6907811715,24.2963916666667,187.086775,0.0018503530168522,0.00850899727864311,0.0106362221783749
"GTM",2005,153376.921875,13096028,108889,0.6604865509,24.3100166666667,232.438275,0.0017849648416407,0.0083146584598017,0.0117117130381059
"GTM",2006,173933.109375,13397008,108889,0.6681818653,24.1533333333333,251.076525,0.00299213626206557,0.00812785959372421,0.0129829816758339
"GTM",2007,192681.015625,13700286,108889,0.6789849736,23.99855,204.010783333333,0.00215573300849458,0.00794793626935963,0.0140640141107273
"GTM",2008,209983.75,14006366,108889,0.64125144,23.9806583333333,223.058091666667,0.000430716602807418,0.00777425065145377,0.0149920221990486
"GTM",2009,223994.40625,14316208,108889,0.5710586225,24.3116833333333,190.456083333333,0.0237737223278162,0.00760599454827703,0.0156462106620692
"GTM",2010,241053.609375,14630417,108889,0.6211500929,24.08255,247.180933333333,0.0183009346350224,0.00744264500458189,0.0164761954068021
"GTM",2011,266095.21875,14948919,108889,0.6398399115,24.0355416666667,239.556191666667,0.0338032467201172,0.00728407184492738,0.0178002983861241
"GTM",2012,272282.8125,15271056,108889,0.6098250445,24.2005166666667,186.78325,0.00376331609389828,0.00713041717612718,0.0178299924052403
"GTM",2013,281013.78125,15596214,108889,0.5854841523,24.0862083333333,276.237383333333,0.000978172354086691,0.00698175852165147,0.0180180767749147
"GTM",2014,292397.53125,15923559,108889,0.567179151,24.3316083333333,214.777308333333,0.0200834342134053,0.00683823258355748,0.0183625740483016
"HND",2002,56023.1875,6863157,112088,1.1799745445,24.1849833333333,148.420466666667,0.207432044528675,0.0163318426199488,0.00816288881341342
"HND",2003,59671.41796875,7033821,112088,1.2224827718,24.16675,149.731383333333,0.0178468001221243,0.0159355775473956,0.0084834996467425
"HND",2004,65749.4921875,7204153,112088,1.3546175874,24.091275,165.77235,0.0383453493615729,0.0155588033735541,0.00912660963578924
"HND",2005,72955.3984375,7373430,112088,1.3648976802,24.1810416666667,165.214841666667,0.0213500224999344,0.0152016090204966,0.00989436374082347
"HND",2006,81215.0703125,7541406,112088,1.331318351,24.0679916666667,205.679733333333,0.0376936059278735,0.014863010955782,0.0107692213245779
"HND",2007,89601.125,7707972,112088,1.3507063492,23.8316333333333,146.672025,0.000915577041705788,0.0145418276039404,0.0116244746348326
"HND",2008,97798.84375,7872658,112088,1.357489552,24.1365083333333,184.8867,0.275819066721249,0.0142376310516728,0.0124225952340366
"HND",2009,100695.8984375,8035021,112088,0.9690500602,24.3985666666667,145.318166666667,0.00671788022522393,0.013949932427059,0.0125321263550525
"HND",2010,104274.5625,8194778,112088,1.0944183824,24.1800333333333,186.126291666667,0.0101606108504904,0.0136779788299329,0.0127245134035358
"HND",2011,110959.421875,8351600,112088,1.222169026,24.118675,162.439216666667,0.0120322936444805,0.0134211408592366,0.0132860076961301
"HND",2012,114260.53125,8505646,112088,1.2118821581,23.8413333333333,162.4133,0.00443697781574662,0.0131780701900832,0.0134334924413736
"HND",2013,118671.203125,8657785,112088,1.1630604925,23.8784916666667,174.35035,0.0346323038136848,0.012946498440421,0.0137068780438646
"HND",2014,123703.28125,8809216,112088,1.1297509728,24.0135833333333,154.881808333333,0.00353671319102465,0.0127239472842986,0.0140424847398452
"HRV",2002,177479.375,4395819,56538,0.8325011669,11.8136758333333,97.7317333333333,0.0203475931702694,0.0128617670563779,0.0403745866242445
"HRV",2003,189622.328125,4388946,56538,0.8519663327,11.4635791666667,65.0655333333333,0.118961583205718,0.0128819083214968,0.0432045252151656
"HRV",2004,206158.328125,4383920,56538,0.8502941474,10.9384983333333,97.8317833333333,0.00724515092656824,0.0128966769466596,0.0470260242260351
"HRV",2005,223750.59375,4378057,56538,0.8485714072,10.4430325,98.811325,0.00101343635117777,0.012913947899719,0.0511072820088912
"HRV",2006,273110.125,4370699,56538,0.8614956852,11.3541666666667,77.984875,0.0554572478765732,0.0129356883189623,0.0624866011134603
"HRV",2007,321670.09375,4362266,56538,0.8522767978,12.1098966666667,84.649575,0.0024977156845273,0.0129606951983212,0.0737392203386955
"HRV",2008,332889.1875,4352428,56538,0.8497878443,11.950855,87.0485833333333,0.0106024674482005,0.0129899908740593,0.0764835598658955
"HRV",2009,342062.9375,4341084,56538,0.7267367342,11.9061366666667,88.066775,0.0160278200114709,0.0130239359570098,0.0787966640359873
"HRV",2010,340853.15625,4328153,56538,0.7564337502,10.9780108333333,120.693391666667,0.000536942579702746,0.0130628469002829,0.0787525663371882
"HRV",2011,383591.125,4313371,56538,0.8106127365,11.9149783333333,62.34975,0.0177183035440909,0.0131076135115667,0.0889307052419094
"HRV",2012,413344.34375,4296526,56538,0.8258336458,12.1326383333333,78.2538291666667,0.00316310443111174,0.0131590033436316,0.0962043157076205
"HRV",2013,412389.46875,4277806,56538,0.8502523644,11.72307,102.898508333333,0.0636439534776077,0.0132165881295225,0.0964020969511006
"HRV",2014,411750.84375,4257533,56538,0.8862328858,12.3304333333333,124.027183333333,0.199815359294554,0.0132795212626655,0.0967111338303191
"HTI",2002,75377.1875,8834733,27750,0.4812821712,25.2733166666667,102.095933333333,0.00442583364334361,0.00314101173176371,0.00853191460341812
"HTI",2003,80495.8984375,8976552,27750,0.636809232,25.4335,144.534633333333,0.000822071092353403,0.00309138742804587,0.00896735165545746
"HTI",2004,86913.9296875,9119178,27750,0.5936375875,25.091875,118.264141666667,5.0499000573037e-05,0.00304303743166325,0.00953089518457694
"HTI",2005,94238.5234375,9263404,27750,0.5697979588,24.7637,170.344466666667,0.000663288349434567,0.00299565904714941,0.0101732066783981
"HTI",2006,101104.2734375,9409457,27750,0.5951769826,25.0898583333333,111.983133333333,0.000821957493151686,0.00294916061575073,0.0107449636506655
"HTI",2007,105312.6484375,9556889,27750,0.5218163645,24.433275,174.443041666667,0.000266493388374196,0.00290366457118001,0.0110195533753191
"HTI",2008,108108.2421875,9705029,27750,0.5692246299,24.0448333333333,116.979741666667,0.000544250507106374,0.00285934230593232,0.0111394043425836
"HTI",2009,109542.8125,9852870,27750,0.582843064,24.5005833333333,102.605558333333,0.000746395088919676,0.00281643825606143,0.0111178582991555
"HTI",2010,110129.53125,9999617,27750,0.8009117744,24.2979583333333,166.281516666667,0.000245585538396838,0.00277510628657078,0.0110133749372601
"HTI",2011,112432.90625,10145054,27750,0.7642395346,24.0294833333333,141.971266666667,7.58390096229251e-06,0.00273532304510158,0.0110825340357971
"HTI",2012,117027.1015625,10289210,27750,0.7006806661,24.4872416666667,140.929175,0.0173318704109028,0.00269700006122919,0.0113737693722356
"HTI",2013,123469.75,10431776,27750,0.7054622967,24.5495666666667,89.2099416666667,0.00186111624136326,0.00266014147543045,0.0118359280337308
"HTI",2014,130775.9453125,10572466,27750,0.7125001596,25.2974833333333,115.087433333333,0.000893054023967693,0.00262474242054786,0.0123694836486114
"HUN",2002,440590.78125,10167872,93032,1.1795138504,11.4652366666667,50.8531533333333,0.00525758115477935,0.00914960377156597,0.043331660867682
"HUN",2003,476755.28125,10141956,93032,1.164283843,10.59676,40.5006925,0.0182183124486823,0.00917298398849295,0.0470082182618422
"HUN",2004,503426.90625,10115081,93032,1.2298284929,10.36457,58.8509666666667,0.00190616673639376,0.00919735590846974,0.0497699332560955
"HUN",2005,529780.625,10086465,93032,1.273536783,9.98638333333333,60.4070125,0.129093509979162,0.00922344944437918,0.0525239144735048
"HUN",2006,609528.375,10055897,93032,1.4905282637,10.6956916666667,49.9383166666667,0.0257492689440801,0.00925148696332112,0.0606140232939936
"HUN",2007,690451.8125,10023887,93032,1.5520008517,11.801325,53.9586666666667,0.0380048828251257,0.00928103040267713,0.0688806460507785
"HUN",2008,790099.0625,9991201,93032,1.5820796267,11.6516316666667,52.4586733333333,0.000426356879843583,0.0093113930947841,0.0790794882917479
"HUN",2009,864164.6875,9958942,93032,1.4478139011,11.4820575,52.573675,0.00294165720602797,0.00934155455469065,0.0867727402669882
"HUN",2010,888668.5625,9927840,93032,1.5835269786,10.4159808333333,78.2718,0.0617365995170756,0.00937081983593611,0.0895127804738997
"HUN",2011,938124.5,9898204,93032,1.6738804374,10.99968,36.7048316666667,0.00417699437918634,0.0093988768063378,0.0947772444374757
"HUN",2012,998114.5,9869684,93032,1.6612585622,11.4876041666667,44.383575,0.002558087546255,0.00942603633510455,0.101129326936911
"HUN",2013,1062706.25,9841697,93032,1.643435331,11.2941791666667,52.0117491666667,0.0385741990367257,0.00945284131385065,0.107979980485073
"HUN",2014,1065811.75,9813335,93032,1.6892383042,12.1349941666667,64.4232583333333,0.00135199451971401,0.00948016143339649,0.108608515861325
"IDN",2002,2001543.125,217508059,1933658,0.5907946177,26.3814333333333,220.50575,0.00542755816141784,0.008890052207215,0.00920215616010807
"IDN",2003,2190061,220545214,1933658,0.5361649375,26.278425,253.338416666667,0.000790510459136989,0.00876762621563849,0.00993021322149389
"IDN",2004,2478616.75,223614649,1933658,0.5976129484,26.1998666666667,229.427,0.0581901057989979,0.00864727784448504,0.0110843218952082
"IDN",2005,2868466.25,226712730,1933658,0.6398793587,26.3383916666667,237.6685,0.00347817003231522,0.00852911082672773,0.0126524269281218
"IDN",2006,3494098.25,229838202,1933658,0.5665712681,26.03345,222.6475,0.0148711175610966,0.00841312707449739,0.0152024259657235
"IDN",2007,4198927.5,232989141,1933658,0.5482924998,26.025275,251.179666666667,0.0142402764762498,0.00829934816575851,0.0180219879861268
"IDN",2008,5144415,236159276,1933658,0.5856139963,25.936925,264.89125,0.0028643493498659,0.00818794007481629,0.0217836668842091
"IDN",2009,6325119,239340478,1933658,0.4551212137,26.184375,242.81975,0.0103785116473237,0.00807910979437419,0.0264272848991302
"IDN",2010,8146253.5,242524123,1933658,0.4670127388,26.228925,300.448416666667,0.0161141630721787,0.00797305429283008,0.0335894565836653
"IDN",2011,11097780,245707511,1933658,0.5018001319,25.8705333333333,254.830166666667,0.008848401864889,0.00786975535314425,0.0451666290331678
"IDN",2012,11752279,248883232,1933658,0.495828983,26.0437583333333,252.98175,0.0215579504599809,0.00776933819310093,0.0472200513693104
"IDN",2013,12529229,252032263,1933658,0.4863737268,26.2794916666667,257.178333333333,0.0157744332858888,0.00767226376886518,0.0497127980793475
"IDN",2014,13456787,255131116,1933658,0.4808017559,26.2027666666667,219.5105,0.0213991558148986,0.00757907553698781,0.0527445934897255
"IND",2002,5365266,1089807112,3287590,0.2982833106,24.8529583333333,69.6587508333333,0.102901390344183,0.00301667144928671,0.00492313359026785
"IND",2003,5926282,1108027848,3287590,0.3092374365,24.6113166666667,82.1387275,0.033099043259342,0.00296706441623659,0.00534849553709051
"IND",2004,6768954,1126135777,3287590,0.3791026504,24.6211916666667,78.1322233333333,0.000328072123347593,0.00291935490119856,0.00601077963976275
"IND",2005,7910673,1144118674,3287590,0.4248530654,24.41905,82.4246733333333,0.000826900909692919,0.00287346940025559,0.00691420669880614
"IND",2006,9233062,1161977719,3287590,0.4659202865,24.7259583333333,90.6349033333333,0.00138927188594538,0.00282930554195936,0.00794598885075523
