"iso_o","year","ck","pop_o","area","TO","temperature","rainfall","openness_hat","AperP","ckperP","hat_realopen"
"ALB",2003,40502.71875,3111005,28748,0.6702058908,12.2213625,77.5910833333333,0.00149305236868966,0.00924074374679565,0.0130191750736498,0.676418959723462
"ALB",2004,44636.8984375,3097747,28748,0.6704710596,11.860445,87.8045083333333,0.000812228858486385,0.0092802930646047,0.0144094719283079,0.721235885166135
"ALB",2005,49495.1484375,3079179,28748,0.7087232315,11.3407591666667,77.5255666666667,0.00131784515870271,0.00933625489132006,0.0160741380859963,0.732384214470011
"ALB",2006,63361.08203125,3054331,28748,0.7426710285,11.5028033333333,80.0901666666667,0.00504402116121684,0.00941220843451479,0.020744667827832,0.743837925529983
"ALB",2007,71803.96875,3023907,28748,0.8320204075,12.3568391666667,83.6674983333333,2.95433422068285e-06,0.00950690613170312,0.0237454289268817,0.770879569055959
"ALB",2008,82640.5078125,2991651,28748,0.7745170615,12.5040525,81.1561583333333,0.0192519667564078,0.00960940965373301,0.0276237127300277,0.795176335969698
"ALB",2009,96002.0703125,2962635,28748,0.7509493538,12.4035141666667,103.104533333333,0.0229041856253232,0.00970352405881926,0.0324042854798178,0.671352427407093
"ALB",2010,94202.3359375,2940525,28748,0.765434459,12.4671216666667,106.7238175,0.0167093127609388,0.00977648549153638,0.0320358901684223,0.726568506443271
"ALB",2011,104642.9609375,2926659,28748,0.8121855356,12.2030666666667,55.76009,0.00253820194086879,0.00982280477500112,0.0357550917061058,0.780349553356677
"ALB",2012,89331.359375,2920039,28748,0.7651017286,12.73313,82.12852,0.000416636605393076,0.00984507398702552,0.0305925226940462,0.812755211225162
"ALB",2013,93572.09375,2918978,28748,0.75873762,12.9809533333333,81.2173258333333,0.014362897476737,0.00984865250782979,0.0320564573456874,0.803953144787153
"ALB",2014,112792.828125,2920775,28748,0.7540781406,12.6595091666667,106.491341666667,0.00903190834127042,0.00984259314736671,0.0386174313752343,0.780494171874894
"ARE",2002,1196319.125,3507232,83657,0.9307165881,27.6992,2.59997583333333,0.484867823648006,0.0238527134788916,0.341100652879536,1.2690986069012
"ARE",2003,1249174.5,3741932,83657,1.023001695,27.8637583333333,3.33142416666667,0.0384122788365606,0.0223566328837617,0.333831427187881,1.29473050896183
"ARE",2004,1327113.25,4087931,83657,1.1662267331,27.9092,4.55790916666667,0.00366880202516877,0.0204643865075022,0.324641793122242,1.34905426771047
"ARE",2005,1435696.25,4579562,83657,1.19553124,27.6544416666667,3.87105166666667,0.0130356681615812,0.018267467500167,0.313500778022003,1.36394532739286
"ARE",2006,1555897,5242032,83657,1.1947070268,27.62365,5.6387875,0.0406722948652581,0.0159588876985108,0.296811808855802,1.38066410556624
"ARE",2007,1689581.25,6044067,83657,1.3679815287,27.9444666666667,6.24137916666667,0.0223574188243651,0.0138411768102504,0.279543765811994,1.40049048121737
"ARE",2008,1793105.875,6894278,83657,1.4851354402,27.4547416666667,1.832055,0.0260993037559154,0.0121342655460079,0.260086099661197,1.41857387138463
"ARE",2009,1876997.75,7666393,83657,1.5346194436,27.7908583333333,6.79810666666667,0.0266512888306095,0.0109121721257963,0.244834533006591,1.30818551024889
"ARE",2010,1939145.125,8270684,83657,1.4130904191,28.5053,3.1700075,0.0032168704986003,0.0101148828803035,0.234460067027104,1.37052676397657
"ARE",2011,2026025.5,8672475,83657,1.517982701,27.8804666666667,2.155425,0.003683787607072,0.0096462659160159,0.233615605695029,1.41911304851168
"ARE",2012,2131685.5,8900453,83657,1.651430125,27.8991083333333,2.98007916666667,5.02516606762367e-05,0.00939918451341746,0.239503034283761,1.43013228493464
"ARE",2013,2271984.25,9006263,83657,1.6554119233,27.4365083333333,4.55557333333333,0.000441988634844466,0.00928875827854461,0.252267144541526,1.40876972729569
"ARE",2014,2429822.5,9070867,83657,1.6805023367,27.7287916666667,7.73097583333333,0.0263839690278083,0.0092226024259864,0.267871031512203,1.40305269649785
"ARG",2002,1330856.375,37889370,2766889,0.4175272436,14.2452608333333,59.4360416666667,0.00395942163882421,0.0730254686208823,0.0351247955561151,0.260889621163136
"ARG",2003,1326432.25,38309379,2766889,0.4064474803,14.69549,45.5546416666667,0.00285829154829072,0.0722248460357449,0.0346242169574192,0.279920829940134
"ARG",2004,1365802.875,38728696,2766889,0.406926461,14.6575016666667,44.153825,0.00628894820822253,0.0714428650011867,0.0352659143235806,0.334689716882544
"ARG",2005,1437139.125,39145488,2766889,0.4055127097,14.3536458333333,44.928975,0.00597809040791004,0.0706821945865128,0.0367127655938278,0.352175289120033
"ARG",2006,1552985.125,39558890,2766889,0.4043347987,14.817035,45.0164416666667,0.00421804038138081,0.0699435449275751,0.0392575505783909,0.379839189235134
"ARG",2007,1646294.5,39970224,2766889,0.4094517062,13.9336258333333,45.9504833333333,0.00177115449644052,0.0692237551633436,0.0411880228642201,0.382627113447333
"ARG",2008,1719041.875,40382389,2766889,0.4040267338,14.81834,42.7007083333333,0.00857005438725593,0.0685172192264306,0.0425690980045782,0.42564080755602
"ARG",2009,1731396.5,40799407,2766889,0.3405712691,14.8759533333333,41.0402,0.0587739040361664,0.0678168925347371,0.0424368055153351,0.31298668083851
"ARG",2010,1773983.75,41223889,2766889,0.3497101327,14.3684433333333,43.8049666666667,0.00303740959566357,0.0671185826257198,0.0430329062355083,0.357552100677056
"ARG",2011,1863171.5,41656879,2766889,0.35206155,14.6448766666667,43.0938583333333,0.00181081129096839,0.0664209385441478,0.0447266224625229,0.421053679820561
"ARG",2012,1942274.125,42096739,2766889,0.3052654237,15.0054616666667,48.6649625,0.000338808132213156,0.0657269200828121,0.0461383511202614,0.438192605893173
"ARG",2013,2041532.375,42539925,2766889,0.29333929,14.9185025,40.9272416666667,0.0114127853603025,0.0650421692092781,0.0479909725980946,0.423944752607116
"ARG",2014,2148250.75,42981515,2766889,0.2840679365,14.8585441666667,56.192025,0.129404114612825,0.0643739291181337,0.0499808057021722,0.409730348119192
"ARM",2002,26320.330078125,3033897,29800,0.7594344896,7.65718,52.395075,0.0242302771321756,0.00982235059397204,0.00867541979115474,0.592662847833208
"ARM",2003,26785.814453125,3017806,29800,0.8218767117,7.38158583333333,55.2088666666667,0.00026502450026882,0.00987472355744538,0.00887592325455148,0.598715326397077
"ARM",2004,28035.732421875,3000612,29800,0.7503721019,8.16321583333333,47.9053333333333,0.0200933113889656,0.00993130734663462,0.00934333809965267,0.665705461697848
"ARM",2005,30258.92578125,2981259,29800,0.7203895668,7.8282,50.172025,0.0184794804706382,0.00999577695195218,0.0101497138562097,0.681196483244884
"ARM",2006,33058.1015625,2958500,29800,0.6260919307,8.002855,44.8069083333333,0.00204700748894457,0.010072671962143,0.0111739400245057,0.704390958252427
"ARM",2007,35629.3984375,2933056,29800,0.5833644568,7.57872,55.2894283333333,0.00172054351610903,0.0101600514957778,0.0121475343251203,0.713347843540714
"ARM",2008,37983.29296875,2908220,29800,0.5570286492,7.87910583333333,39.3619258333333,0.00890125433816264,0.0102468176410313,0.0130606669951895,0.74619926069592
"ARM",2009,38228.578125,2888584,29800,0.5847886987,7.85405083333333,53.680775,0.00192540514264729,0.0103164734001158,0.0132343660855976,0.633768467174254
"ARM",2010,38477.9765625,2877311,29800,0.6614730981,9.61699083333333,53.2526275,0.0210328318701023,0.0103568922511331,0.0133728945402496,0.714358268072591
"ARM",2011,38802.34375,2875581,29800,0.7111087042,7.23503916666667,52.1164741666667,0.00411032373882267,0.0103631231392891,0.0134937404823582,0.737746449344601
"ARM",2012,40334.0234375,2881922,29800,0.759667434,8.45897833333333,38.7374083333333,0.0163177997295699,0.0103403214937809,0.0139955291772296,0.769654309704599
"ARM",2013,42051.0078125,2893509,29800,0.7655619579,7.86562166666667,41.6315833333333,0.020511622170653,0.0102989138793071,0.0145328761073492,0.747516867160608
"ARM",2014,44003.41796875,2906220,29800,0.7561168484,8.68754666666667,44.0388091666667,0.0454789973413663,0.0102538692872529,0.0151411173169099,0.752012104881176
"ATG",2002,1944.60705566406,86266,442,1.1076454121,26.5136583333333,210.39825,0.123255702982286,0.00512368720005564,0.0225419870593752,1.06759059204852
"ATG",2003,2165.3076171875,87293,442,1.1656602052,26.2912833333333,223.659158333333,0.00652306994366058,0.00506340714604837,0.0248050544395026,1.07115571129225
"ATG",2004,2500.77172851562,88257,442,1.2248146091,25.847475,256.5405,0.000717660066897519,0.00500810134040359,0.0283351091529921,1.11051884506927
"ATG",2005,2999.51879882812,89253,442,1.2013308037,26.2515583333333,267.681583333333,0.00659378354702449,0.00495221449138965,0.0336069241238739,1.13025397627151
"ATG",2006,3756.67041015625,90301,442,1.1811379195,25.979275,263.062341666667,0.0199318590987602,0.00489474092202744,0.0416016479347543,1.13577450279372
"ATG",2007,4593.89794921875,91381,442,1.1542320872,26.0633,199.352583333333,0.00941390343980624,0.00483689169521016,0.0502719159258352,1.14802809888491
"ATG",2008,5610.10400390625,92478,442,1.1528359892,25.4696916666667,257.384333333333,0.110895824158402,0.00477951512792232,0.060664201257664,1.15046403104589
"ATG",2009,6806.29296875,93581,442,1.0358158122,25.850625,180.55985,0.000349385140232711,0.00472318098759364,0.0727315691085797,1.03969893256959
"ATG",2010,8303.1904296875,94661,442,1.0436408322,26.2714916666667,247.767891666667,0.000315370146991457,0.00466929358447513,0.087715008606369,1.08313565237549
"ATG",2011,10706.30859375,95719,442,1.032468595,25.7349166666667,246.5085,0.0104381015019069,0.00461768300964281,0.111851446356,1.11937563618519
"ATG",2012,10881.912109375,96777,442,1.0279876401,25.9713416666667,188.324666666667,0.0324362542147459,0.00456720088450768,0.112443164278444,1.1381024596734
"ATG",2013,11248.8798828125,97824,442,1.0615498078,25.977575,203.80695,0.131977231958192,0.0045183186130193,0.114991003054593,1.12235594225908
"ATG",2014,11773.296875,98875,442,1.0452787708,25.978825,220.55515,0.00794633827015972,0.00447029077117573,0.119072534766119,1.1179441036311
"AUS",2002,2309183.5,19475191,7686848,0.4157436305,22.0964583333333,27.311115,0.013983525814383,0.394699492292527,0.118570518769238,0.322528768406956
"AUS",2003,2439970.75,19696972,7686848,0.4031285441,22.0925583333333,38.8508,0.00145095094981601,0.390255314370148,0.123875423593027,0.329552989917672
"AUS",2004,2630114.75,19948429,7686848,0.3715629233,21.9270083333333,40.2229166666667,0.0187558967597142,0.385336008163851,0.131845708251011,0.3785733334235
"AUS",2005,2875683.75,20238903,7686848,0.3931461591,22.5352083333333,32.722225,0.0295941783158117,0.379805565548686,0.142086937715942,0.408371620143799
"AUS",2006,3055752.75,20573606,7686848,0.4163393487,21.8875583333333,38.1747575,0.00802392302540073,0.373626674876538,0.148527815201671,0.419350244354637
"AUS",2007,3167556,20946664,7686848,0.4210755245,22.1203916666667,38.6855783333333,0.00138139242333285,0.366972421002218,0.15122007017442,0.441961967218916
"AUS",2008,3225914.5,21342493,7686848,0.4292779763,21.792125,38.3332641666667,0.00797883477257693,0.360166359197119,0.151149844584698,0.4665495956515
"AUS",2009,3265227.25,21739040,7686848,0.4586498313,22.23705,38.2892166666667,0.00166200446314792,0.353596478961352,0.150201078336486,0.361723319075131
"AUS",2010,3332889.5,22120064,7686848,0.4071638445,21.5738083333333,54.8802166666667,0.00920826049975026,0.347505685336173,0.150672687927124,0.401074151146353
"AUS",2011,3461364.75,22479799,7686848,0.4197793976,21.3632666666667,49.5156333333333,0.00185951900371359,0.341944694434323,0.153976677015662,0.457694838648316
"AUS",2012,3590807.75,22821849,7686848,0.432870791,21.63525,39.1345716666667,0.00236684194445126,0.33681968538132,0.157340789959657,0.474273200472365
"AUS",2013,3757906,23150729,7686848,0.4127357906,22.6760333333333,35.71883,0.00680681998688251,0.332034814108878,0.162323441305023,0.478769306483003
"AUS",2014,3944975.5,23474668,7686848,0.425798483,22.4533083333333,37.0655916666667,0.00427589458765765,0.327452895180456,0.168052451263634,0.466848909557794
"AUT",2002,891932.4375,8134412,83858,0.86948168,7.66854083333333,109.323958333333,0.00232307074311736,0.0103090426204131,0.109649282271417,0.887085477555825
"AUT",2003,918041.375,8175852,83858,0.8638738242,7.28105166666667,77.2715416666667,0.0164084154242665,0.0102567903626436,0.112286936578598,0.89060789124876
"AUT",2004,969900.125,8216805,83858,0.9079234569,6.67842833333333,95.000275,0.0133946784286753,0.0102056699653941,0.118038595901935,0.933901735536989
"AUT",2005,1024403.25,8253650,83858,0.9403380568,6.35407,97.4015083333333,0.0960001454612968,0.0101601109812023,0.124115179344896,0.947893384883481
"AUT",2006,1127908.5,8284735,83858,0.980883112,7.09673416666667,90.2688,0.030124093319728,0.0101219894178872,0.136142978622732,0.98154363452736
"AUT",2007,1217271.25,8311783,83858,1.0073325406,7.8318625,101.521116666667,0.00741143133225959,0.0100890506886429,0.146451278865197,1.00999141231841
"AUT",2008,1324056.75,8338453,83858,1.0207368274,7.61136916666667,99.3407666666667,0.00453100796609321,0.010056781515708,0.158789256232541,1.03259517558442
"AUT",2009,1424927.375,8370038,83858,0.8706223097,7.37331416666667,109.63885,0.0292409514447661,0.0100188314557234,0.17024144633513,0.911175372400872
"AUT",2010,1478047.125,8409949,83858,0.9901979624,6.37030916666667,101.087125,0.110097452644869,0.00997128520042155,0.175749832133346,0.942574996939546
"AUT",2011,1583957.125,8459864,83858,1.0510278863,7.70786666666667,82.1721691666667,0.000476291705390981,0.00991245249332613,0.187231984462162,1.02677435560437
"AUT",2012,1756985.5,8517548,83858,1.0515217743,7.55360833333333,98.9633583333333,0.0299997964894297,0.00984532168177978,0.206278320944009,1.02984599490109
"AUT",2013,1821958.75,8577782,83858,1.0406641409,7.2094975,102.90975,0.00392561017054091,0.00977618689773184,0.212404412935652,1.01312467197419
"AUT",2014,1891024.375,8633220,83858,1.0352897302,8.28356833333333,112.166933333333,0.00571190542100841,0.00971340936521947,0.219040447828273,1.02277919822465
"BDI",2002,8883.41015625,6741569,27834,0.21673829411,21.2907416666667,102.803970833333,0.00318326104832069,0.00412871247034629,0.00131770662827155,0.280237631589654
"BDI",2003,9311.3583984375,6953113,27834,0.27376312075,21.472775,108.834633333333,0.002572843315001,0.00400309904355071,0.00133916396848973,0.2904129652495
"BDI",2005,10753.7705078125,7423289,27834,0.351,21.6128416666667,90.3626966666667,0.00237475777779051,0.00374955090661296,0.00144865308461148,0.36667638432454
"BDI",2006,10537.591796875,7675338,27834,0.424,20.990975,111.177038333333,0.00583971798793197,0.00362642010032653,0.00137291566793215,0.381675883746895
"BDI",2007,10187.3955078125,7939573,27834,0.38799998776,20.9888333333333,107.885650833333,0.00162360619697567,0.00350573009404914,0.00128311629703669,0.404936258874501
"BDI",2008,9825.841796875,8212264,27834,0.4719999958,21.0247833333333,99.9427225,0.00535700457494667,0.00338932114213571,0.00119648391684376,0.439326660162142
"BDI",2009,9610.9150390625,8489031,27834,0.35800003564,21.6032916666667,104.335483333333,0.00248899920033282,0.0032788194553654,0.001132156902132,0.338452264355942
"BDI",2010,9635.5869140625,8766930,27834,0.39500005399,21.4138166666667,108.067239166667,0.01344779416925,0.00317488562130643,0.00109908336373879,0.386999391660069
"BDI",2011,9825.2138671875,9043508,27834,0.43000002834,21.0479583333333,124.936383333333,0.00488156135826259,0.00307778795573576,0.0010864383452956,0.44117824230019
"BDI",2012,10383.634765625,9319710,27834,0.43699989011,20.9279083333333,84.2152433333333,0.00345101110212446,0.00298657361656103,0.00111415856991527,0.451314222479867
"BDI",2013,11261.65234375,9600186,27834,0.4660001311,20.8403583333333,108.399076666667,0.00625009054192568,0.00289931882569775,0.00117306605765242,0.433644536981147
"BDI",2014,12226.9775390625,9891790,27834,0.43000010279,21.046975,104.121789166667,0.00150356987964524,0.00281384865630993,0.0012360733031193,0.426647198665507
"BEN",2002,32254.609375,7295394,112622,0.5148426491,27.9175666666667,87.3454916666667,0.0454370276190099,0.0154374116051854,0.00442122925437612,0.447265121906056
"BEN",2003,33978.52734375,7520555,112622,0.4872235439,28.0764916666667,102.3311625,0.0345281771922157,0.0149752245678677,0.00451808774003381,0.456708637915255
"BEN",2004,36266.27734375,7750004,112622,0.4637025873,27.9335416666667,87.8685466666667,0.00710319634260942,0.0145318634674253,0.00467951724202336,0.508798591030542
"BEN",2005,39104.32421875,7982225,112622,0.458165601,28.2057666666667,81.2243275,0.00534170328359564,0.0141090986535709,0.0048989253270548,0.534235838689509
"BEN",2006,41510.44921875,8216896,112622,0.4685187251,28.160225,82.6595083333333,0.0238798728407964,0.0137061488912602,0.00505184064867682,0.553744210620123
"BEN",2007,43492.2734375,8454791,112622,0.578049633,27.9461,95.0594566666667,0.028998447360923,0.0133204948531549,0.00514409799573993,0.567268220116684
"BEN",2008,45089.0078125,8696916,112622,0.5649791804,27.781775,103.118840833333,0.00106536072706218,0.0129496478981745,0.00518448238576755,0.594090917115113
"BEN",2009,46363.2578125,8944706,112622,0.5184701002,28.209725,90.279845,0.0290630715208426,0.0125909113167051,0.00518331824573105,0.487173691969632
"BEN",2010,48335.7734375,9199259,112622,0.5663994105,28.3591,95.1994783333333,0.0110299378045501,0.0122425077932907,0.00525431161765312,0.539700401420065
"BEN",2011,51228.7265625,9460802,112622,0.5066683038,28.0348333333333,76.42301,0.00588692087815278,0.0119040647928157,0.00541483973161049,0.593474192242032
"BEN",2012,53067.8203125,9729160,112622,0.5475169832,27.8581583333333,86.8115566666667,0.0105482737350964,0.0115757167114119,0.00545451203521167,0.601592582272134
"BEN",2013,57107.70703125,10004451,112622,0.6389360182,28.0143,79.7970291666667,0.0138772399276917,0.0112571894249869,0.00570822996996537,0.589790231658368
"BEN",2014,61224.7265625,10286712,112622,0.7417685593,28.1641333333333,87.6081075,0.0318716101804942,0.0109482991260959,0.00595182664416968,0.581398658044432
"BFA",2002,22988.453125,12293100,274200,0.30872906468,28.9157,56.82824,0.0174477186652734,0.0223051955975303,0.00187002896950322,0.349609705869782
"BFA",2003,24327.998046875,12654621,274200,0.30732518151,28.794325,76.2829675,0.000201862180169665,0.0216679740942064,0.00192245963327349,0.354209027188739
"BFA",2004,26306.177734375,13030569,274200,0.3712858447,28.8751416666667,61.165135,0.00676114764378264,0.021042826295613,0.00201880499112318,0.407943309033585
"BFA",2006,32193.46875,13829177,274200,0.36957571,28.6758333333333,65.1530458333333,0.00388347075344587,0.0198276441179399,0.00232793815206791,0.441768929126965
"BFA",2007,34955.90234375,14252021,274200,0.3542453458,28.8785833333333,70.035965,0.00070993481914994,0.0192393766470033,0.0024526979257012,0.460354971353758
"BFA",2008,37584.1171875,14689726,274200,0.36310538487,28.3173166666667,69.3499333333333,0.010561335936854,0.0186661071826663,0.00255853085261767,0.477296714414456
"BFA",2009,40228.78125,15141099,274200,0.4042085536,29.002125,70.7937008333333,0.00597140908347439,0.0181096497684877,0.00265692610886436,0.372425733050462
"BFA",2010,43893.69921875,15605217,274200,0.4886683091,29.2110833333333,69.1071608333333,0.0143908914431265,0.0175710469133496,0.00281275801667801,0.422246790292259
"BFA",2011,49121.36328125,16081904,274200,0.5815398704,28.9644833333333,60.6335266666667,9.48863389183728e-06,0.017050219924208,0.00305444947819922,0.473543841125702
"BFA",2012,54533.57421875,16571216,274200,0.6267904764,28.6255083333333,73.3568133333333,0.00771626441363285,0.0165467639791793,0.00329086134769772,0.474190582824436
"BFA",2013,61209.62890625,17072723,274200,0.5013960831,28.7992833333333,64.93516,0.0126842544714072,0.0160607068948521,0.00358522942744693,0.459870220491618
"BFA",2014,68305.0546875,17585977,274200,0.4662500863,28.9502916666667,70.6261316666667,0.0095590708741559,0.0155919685326553,0.0038840636882159,0.449660085688163
"BGD",2002,396823.4375,136600667,143998,0.2896738072,25.4148916666667,193.1704925,0.0175671892937275,0.00105415297862345,0.00290498901809901,0.316347244468313
"BGD",2003,426216.0625,139019001,143998,0.276578849,25.326,166.119901666667,0.0743344716007544,0.00103581524082453,0.00306588350825511,0.3200634561262
"BGD",2004,469298.34375,141307489,143998,0.2685823415,25.4448333333333,167.99947,0.00153830482574894,0.00101904011612576,0.00332111445098285,0.375434456267397
"BGD",2005,524614.0625,143431101,143998,0.3439693487,25.5595166666667,148.960701666667,0.1263267235201,0.00100395241336117,0.00365760325928196,0.392177481890982
"BGD",2006,616495.625,145368004,143998,0.3811192444,25.91455,162.07659,0.0651276922749979,0.000990575615250244,0.00424093065899151,0.414006837278316
"BGD",2007,703310.3125,147139191,143998,0.3994238266,25.4065916666667,241.703315833333,0.0132836446069339,0.000978651568092419,0.0047798979165245,0.416371782634766
"BGD",2008,795460.375,148805814,143998,0.4262091403,25.4062416666667,156.39506,0.0336850013040237,0.000967690684451348,0.00534562698605311,0.442698197502892
"BGD",2009,889821.25,150454708,143998,0.4009279623,26.122975,164.034661666667,0.00142930043384882,0.000957085370834657,0.00591421339902504,0.336376519957574
"BGD",2010,1004904.125,152149102,143998,0.3780284268,26.07645,175.867544166667,0.00348857962409432,0.000946426880652901,0.00660473254058378,0.379610020535167
"BGD",2011,1159817.375,153911916,143998,0.4742084984,25.381825,203.575895833333,0.000869687361334011,0.000935587079560494,0.00753559181863476,0.419775552129015
"BGD",2012,1262198.5,155727053,143998,0.4811092274,24.9388,174.80302,0.0209238754302241,0.000924681981877613,0.00810519736734503,0.421639382547605
"BGD",2013,1385204.125,157571292,143998,0.4629640272,24.7615583333333,176.230718333333,0.0126179076000301,0.000913859359609744,0.00879096761483684,0.403325356741274
"BGD",2014,1528128.375,159405279,143998,0.445140802,24.6897833333333,156.066805,0.0513199503006842,0.000903345239902626,0.00958643518324133,0.390109213720441
"BGR",2002,91665.1171875,7866086,110994,0.7585413326,11.5722025,56.9893,0.033913280935153,0.0141104483220753,0.0116532055697713,1.01253731714334
"BGR",2003,83973.78125,7803881,110994,0.7962521351,10.8043508333333,53.0995083333333,0.0268595393838549,0.0142229231839901,0.0107605153448649,1.01721979402574
"BGR",2004,96489.4921875,7743264,110994,0.937808171,11.1470875,50.1254333333333,0.00568842266151458,0.0143342652400848,0.0124610877515606,1.07213230564214
"BGR",2005,119377.5859375,7683763,110994,1.0049688109,10.6770158333333,68.4308416666667,0.0364125349134785,0.0144452659458653,0.0155363440982628,1.07455909490019
"BGR",2006,141213.71875,7624959,110994,1.1185983979,10.9490975,56.8583916666667,0.0578144045610407,0.0145566684358565,0.0185199315497959,1.09302832996074
"BGR",2007,165144.84375,7566949,110994,1.2359195765,11.96856,59.7248375,7.58005723186961e-05,0.0146682632590758,0.0218244954142019,1.12255152750749
"BGR",2008,197345.5625,7510331,110994,1.2484485795,11.9322316666667,40.0482733333333,0.0851125233020077,0.0147788426368958,0.0262765465996106,1.13975195464454
"BGR",2009,221199.78125,7456030,110994,0.9294110232,11.7957241666667,60.2885916666667,0.00404159512954422,0.0148864744374687,0.0296672332662288,1.02072844009058
"BGR",2010,268591.78125,7404590,110994,1.0320724663,11.8775733333333,64.4412583333333,0.0952767485200908,0.014989891405196,0.0362736871656635,1.05869148665181
"BGR",2011,280066.125,7356213,110994,1.1776198318,10.9430583333333,40.3250616666667,0.00812451613090073,0.0150884701136305,0.0380720521550967,1.10710497438744
"BGR",2012,297272.0625,7310383,110994,1.247764516,12.0295558333333,50.8812,0.0141803941472154,0.0151830622280666,0.0406643622502405,1.13465953603221
"BGR",2013,295190.125,7266141,110994,1.3019027411,12.151845,49.7456825,0.0191511739241967,0.015275508691615,0.040625433087522,1.12773274273427
"BGR",2014,312399.375,7222145,110994,1.3077737715,12.0319433333333,80.8804166666667,0.0032296051929959,0.0153685643254186,0.0432557605808247,1.11638384967944
"BHR",2002,63115.8359375,735148,678,1.3060752324,27.7445083333333,6.60656666666667,0.0191225980281682,0.000922263272157443,0.0858545979006948,1.43850599099832
"BHR",2003,77857.5625,778711,678,1.280914868,27.811175,6.30922416666667,0.00164682384583591,0.000870669606567777,0.0999826155017715,1.4365545606519
"BHR",2004,99925.609375,829848,678,1.4073723319,27.7070416666667,6.97303583333333,0.00464589411702318,0.00081701709228678,0.120414352236795,1.47493324537449
"BHR",2005,138223.53125,889168,678,1.48313493,27.4531,6.45496583333333,0.0179158872945709,0.000762510571680492,0.155452660520846,1.47398935537969
"BHR",2006,152087.546875,958414,678,1.4710185544,27.8720166666667,6.72441333333333,0.000471009953996186,0.000707418714668191,0.158686691633261,1.49946765042189
"BHR",2007,167625.375,1035891,678,1.3778505057,27.942975,3.83880416666667,0.108750057579552,0.000654509016875328,0.161817580228036,1.51072966708882
"BHR",2008,183984.78125,1114590,678,1.4588266205,27.90115,3.42416333333333,0.0360976671802999,0.000608295427018007,0.165069470612512,1.5371616703573
"BHR",2009,189093.875,1185029,678,1.1796372541,28.283775,8.86239833333333,0.0208699707245726,0.000572137897047245,0.159568985231585,1.42984328688054
"BHR",2010,196433.765625,1240862,678,1.2047239452,28.9215833333333,2.44868416666667,0.00197217939231364,0.000546394361339134,0.158304280109311,1.49090083285724
"BHR",2011,198958.390625,1278269,678,1.7415896488,28.0206666666667,4.79647583333333,0.0167055571209044,0.000530404789602189,0.155646730559061,1.53659642833966
"BHR",2012,207386.3125,1300217,678,1.8588897524,28.258325,4.54498083333333,0.0012759164926587,0.000521451419263092,0.159501308243162,1.55239244501565
"BHR",2013,216023,1315411,678,1.9187780504,27.80385,3.6739425,0.00330084966745796,0.000515428257784069,0.16422471759777,1.53273200283252
"BHR",2014,226229.953125,1336397,678,1.7556465065,28.2150333333333,7.10818333333333,0.0172809091812859,0.000507334272674961,0.16928349369611,1.53065106410185
"BLZ",2002,1988.51953125,262206,22963,1.1869234402,25.8250916666667,165.126733333333,0.00054691486402707,0.0875761805603228,0.0075838063631267,1.13518417901192
"BLZ",2003,2131.44873046875,269130,22963,1.1912174496,25.8583333333333,138.610758333333,0.547769466455948,0.085323078066362,0.00791977382851689,1.12365245723062
"BLZ",2004,2318.37817382812,276089,22963,1.0907410865,25.765775,147.802433333333,0.0232332885783459,0.0831724552589926,0.00839721312268189,1.19182908526324
"BLZ",2005,2597.26025390625,283277,22963,1.1735539234,25.8918083333333,166.9148,0.0141947774837144,0.0810619993857602,0.00916862383429029,1.21152521234238
"BLZ",2006,2919.60278320312,290747,22963,1.2278567405,25.69,234.537525,0.251047605249399,0.0789793187891878,0.0100417296935243,1.21416065429595
"BLZ",2007,3217.96044921875,298407,22963,1.2230994244,25.885575,162.24205,0.258916892244028,0.0769519481781594,0.0107837967916931,1.23466376773765
"BLZ",2008,3610.93627929688,306165,22963,1.3202421788,25.6239916666667,178.739316666667,7.43378931241313e-05,0.0750020413829144,0.0117940858011101,1.26244465349526
"BLZ",2009,3909.97485351562,313929,22963,1.0798773608,25.8382916666667,138.564108333333,0.0207679658316615,0.0731471128822122,0.0124549654651708,1.15009663025229
"BLZ",2010,4220.25634765625,321608,22963,1.1605454004,25.533075,184.795283333333,0.013032779428765,0.0714005870500734,0.0131223612212888,1.1907738954199
"BLZ",2011,4689.36376953125,329192,22963,1.2474488105,25.8418083333333,171.642966666667,0.139463023267683,0.0697556441225789,0.0142450720841674,1.24696714177002
"BLZ",2012,4752.21826171875,336701,22963,1.2489969724,25.73375,168.570291666667,0.532429961750053,0.068199975646048,0.0141140604326056,1.2446561587865
"BLZ",2013,4928.1171875,344181,22963,1.2957125315,25.81235,227.945,0.003879436650159,0.0667178025515644,0.0143183882535643,1.24992527909274
"BLZ",2014,5175.43603515625,351694,22963,1.2531563805,25.7833333333333,171.645975,0.00340561378856198,0.0652925554601443,0.0147157359385041,1.24349258480151
"BRA",2002,4656168.5,180151021,8511920,0.276183574,25.7373416666667,150.942733333333,0.00774383444664507,0.0472488024367067,0.0258459179090636,0.178396693246418
"BRA",2003,4798555.5,182482149,8511920,0.2814038472,25.5713333333333,140.869158333333,0.0168801116117595,0.0466452200757456,0.0262960269061715,0.184579567488331
"BRA",2004,5056169.5,184738458,8511920,0.2967825248,25.481775,149.412775,0.0125288083370192,0.0460755172049774,0.0273693390901855,0.236802855112635
