ISO,Year,ck,lperP,ckperP,lperP_dummy1,lperP_dummy2,ckperP_dummy1,ckperP_dummy2,latitude,wto,pr,tas,kgatrstr,kgatemp
GBR,2006,7125917.5,0.00397605,0.117112406,0,0,1,1,54,1,101.281325,9.680881667,0,1
GBR,2007,7538830.5,0.00394521,0.122937503,0,0,1,1,54,1,102.4318917,9.716489167,0,1
GBR,2008,8470947,0.003914282,0.137054827,0,0,1,1,54,1,113.2103333,9.111158333,0,1
GBR,2009,9035331,0.003884786,0.145084653,0,0,1,1,54,1,110.6193833,9.251783333,0,1
GBR,2010,9973122,0.003854453,0.158892776,0,0,1,1,54,1,87.96071667,8.1027,0,1
GBR,2011,9753055,0.003824441,0.15417676,0,0,1,1,54,1,102.6395167,9.924965833,0,1
GBR,2012,10618961,0.003797941,0.166701899,0,0,1,1,54,1,118.5278333,8.8116975,0,1
GBR,2013,11646097,0.00377386,0.181667168,0,0,1,1,54,1,99.16210833,8.988260833,0,1
GBR,2014,11811327,0.003750249,0.183091895,0,0,1,1,54,1,114.8523333,9.9324,0,1
GEO,2002,59089.70313,0.015949048,0.013562016,0,0,0,1,42,1,90.8012,7.0501675,0,0.2530287
GEO,2003,62185.95313,0.016052577,0.014365301,0,0,0,1,42,1,86.26803333,6.584225,0,0.2530287
GEO,2004,66851.94531,0.016091981,0.015481079,0,0,0,1,42,1,84.07225,7.3926075,0,0.2530287
GEO,2005,72909.53125,0.015932957,0.016717002,0,0,0,1,42,1,86.29025,7.262050833,0,0.2530287
GEO,2006,73905.17969,0.015800364,0.01680427,0,0,0,1,42,1,76.734875,7.020364167,0,0.2530287
GEO,2007,73552.40625,0.015834928,0.016760643,0,0,0,1,42,1,82.517875,7.375985,0,0.2530287
GEO,2008,71670.03125,0.015851544,0.016348837,0,0,0,1,42,1,68.22993333,7.182551667,0,0.2530287
GEO,2009,67732.23438,0.015754154,0.01535565,0,0,0,1,42,1,93.82405,7.322596667,0,0.2530287
GEO,2010,65395.66406,0.015605911,0.014686414,0,0,0,1,42,1,78.48048333,8.74665,0,0.2530287
GEO,2011,64975.33594,0.015499571,0.014492586,0,0,0,1,42,1,86.95119167,6.517530833,0,0.2530287
GEO,2012,66808.03125,0.015474202,0.014876975,0,0,0,1,42,1,68.803475,7.622153333,0,0.2530287
GEO,2013,68951.28125,0.015486272,0.015366215,0,0,0,1,42,1,79.09904167,7.195901667,0,0.2530287
GEO,2014,72553.42969,0.015428165,0.016108308,0,0,0,1,42,1,73.235475,7.98276,0,0.2530287
GHA,2002,102492.6641,0.011498783,0.005179489,0,0,0,1,8,1,102.4880183,27.53301667,0.8288805,0
GHA,2003,106561.1172,0.011205888,0.005247921,0,0,0,1,8,1,100.3247917,27.68535,0.8288805,0
GHA,2004,114003.1406,0.010918168,0.005470271,0,0,0,1,8,1,93.650475,27.68045833,0.8288805,0
GHA,2005,122658.6797,0.010637923,0.005734524,0,0,0,1,8,1,92.50729083,27.859525,0.8288805,0
GHA,2006,134916.75,0.010365394,0.006146019,0,0,0,1,8,1,91.3679325,27.586825,0.8288805,0
GHA,2007,146547.6563,0.010100301,0.006505122,0,0,0,1,8,1,107.3196392,27.5974,0.8288805,0
GHA,2008,163291.7656,0.009843433,0.00706404,0,0,0,1,8,1,109.8760508,27.34015833,0.8288805,0
GHA,2009,180048.6875,0.009595514,0.007592774,0,0,0,1,8,1,101.1082725,27.61316667,0.8288805,0
GHA,2010,201485.1406,0.009356957,0.008285523,0,0,0,1,8,1,103.40405,28.07801667,0.8288805,0
GHA,2011,236446.375,0.009127704,0.009484981,0,0,0,1,8,1,96.09055083,27.77870833,0.8288805,0
GHA,2012,264975.9375,0.00890757,0.010373085,0,0,0,1,8,1,99.42643333,27.49986667,0.8288805,0
GHA,2013,294127.2813,0.008696539,0.011241493,0,0,0,1,8,1,89.28105333,27.64608333,0.8288805,0
GHA,2014,317259.4375,0.008494546,0.011843962,0,0,0,1,8,1,95.86883667,27.885675,0.8288805,0
GIN,2002,14740.73535,0.026959871,0.001617322,0,1,0,0,11,1,129.3200258,26.18874167,0.9878578,0
GIN,2003,14996.07715,0.026473964,0.001615683,0,1,0,0,11,1,149.26803,26.35244167,0.9878578,0
GIN,2004,15743.80078,0.025961537,0.001663411,0,1,0,0,11,1,143.7838933,26.52975,0.9878578,0
GIN,2005,16962.26563,0.025413116,0.00175429,0,1,0,0,11,1,136.5711592,26.591575,0.9878578,0
GIN,2006,17036.63281,0.024824462,0.001721167,0,1,0,0,11,1,137.3083925,26.254025,0.9878578,0
GIN,2007,16608.2168,0.024202856,0.001635871,0,1,0,0,11,1,122.9105142,26.30516667,0.9878578,0
GIN,2008,16448.27148,0.023564938,0.001577415,0,1,0,0,11,1,147.6808175,25.85633333,0.9878578,0
GIN,2009,15748.04883,0.02293069,0.001469614,0,1,0,0,11,1,131.8498342,26.10876667,0.9878578,0
GIN,2010,15449.0166,0.022313017,0.001402874,0,1,0,0,11,1,164.64926,26.51513333,0.9878578,0
GIN,2011,15856.19922,0.021713713,0.001401176,0,1,0,0,11,1,137.1635433,26.20450833,0.9878578,0
GIN,2012,17387.11328,0.021130357,0.001495181,0,1,0,0,11,1,141.3844408,26.1045,0.9878578,0
GIN,2013,19111.51953,0.020564535,0.001599461,0,1,0,0,11,1,145.0374925,26.21344167,0.9878578,0
GIN,2014,20574.91992,0.020017063,0.001676093,0,1,0,0,11,1,143.0485625,26.23680833,0.9878578,0
GMB,2002,3490.69043,0.007738932,0.002669389,0,0,0,0,13.4667,1,60.434085,28.24184167,0.992629,0
GMB,2003,3948.211426,0.007494381,0.002923854,0,0,0,0,13.4667,1,90.781765,28.19756667,0.992629,0
GMB,2004,4332.642578,0.0072559,0.003106445,0,0,0,0,13.4667,1,75.02860667,28.241575,0.992629,0
GMB,2005,4751.524902,0.007025134,0.003298429,0,0,0,0,13.4667,1,98.70486083,28.45531667,0.992629,0
GMB,2006,5377.741211,0.006802305,0.003614727,0,0,0,0,13.4667,1,87.01631333,27.93625,0.992629,0
GMB,2007,5902.958496,0.006586723,0.003842011,0,0,0,0,13.4667,1,74.9625375,28.20790833,0.992629,0
GMB,2008,6368.172852,0.00637782,0.004013346,0,0,0,0,13.4667,1,94.177245,28.07958333,0.992629,0
GMB,2009,6855.840332,0.006174877,0.004183199,0,0,0,0,13.4667,1,89.40257333,27.79825,0.992629,0
GMB,2010,7229.352051,0.005977548,0.004270138,0,0,0,0,13.4667,1,99.8456025,28.516575,0.992629,0
GMB,2011,7958.625,0.005785836,0.004550128,0,0,0,0,13.4667,1,75.49041,28.0299,0.992629,0
GMB,2012,8152.237305,0.005600108,0.004511206,0,0,0,0,13.4667,1,92.28963833,28.07670833,0.992629,0
GMB,2013,8426.135742,0.005420815,0.00451349,0,0,0,0,13.4667,1,89.98428667,28.14170833,0.992629,0
GMB,2014,8854.700195,NA,NA,NA,NA,NA,NA,13.4667,1,82.3624325,28.17901667,0.992629,0
GNB,2002,4897.674805,0.020490146,0.003568779,0,0,0,0,12,1,106.2663492,27.44745,1,0
GNB,2003,5018.978027,0.020061125,0.003580596,0,0,0,0,12,1,137.14703,27.69921667,1,0
GNB,2004,5181.678223,0.019639395,0.003618955,0,0,0,0,12,1,123.2859775,27.64523333,1,0
GNB,2005,5377.404297,0.019223617,0.003676144,0,0,0,0,12,1,116.6700517,28.047775,1,0
GNB,2006,5525.466797,0.018814361,0.003696946,0,0,0,0,12,1,141.3061875,27.348775,1,0
GNB,2007,5545.653809,0.01841107,0.003630918,0,0,0,0,12,1,122.8146067,27.49393333,1,0
GNB,2008,5474.559082,0.018010713,0.003506426,0,0,0,0,12,1,142.4184592,27.25803333,1,0
GNB,2009,5339.735352,0.017609868,0.003343956,0,0,0,0,12,1,137.2741733,27.23243333,1,0
GNB,2010,5222.355469,0.017207238,0.003195673,0,0,0,0,12,1,134.8333683,27.77525833,1,0
GNB,2011,5170.286621,0.016803017,0.003089488,0,0,0,0,12,1,121.53167,27.31595,1,0
GNB,2012,5214.208008,0.016400135,0.003041028,0,0,0,0,12,1,126.6897767,27.46853333,1,0
GNB,2013,5304.504395,0.016003296,0.003018832,0,0,0,0,12,1,131.9495258,27.479575,1,0
GNB,2014,5404.100586,0.015617771,0.003001423,0,0,0,0,12,1,111.2185558,27.44704167,1,0
GNQ,2002,5187.578613,0.049413033,0.009138467,1,1,0,1,2,0,206.158475,24.99581667,1,0
GNQ,2003,6233.901367,0.047803917,0.010624061,1,1,0,1,2,0,208.2511833,25.15108333,1,0
GNQ,2004,7301.861816,0.046271781,0.012045282,1,1,0,1,2,0,193.331625,25.04403333,1,0
GNQ,2005,8624.213867,0.0448179,0.013779649,1,1,0,1,2,0,151.1276083,25.11255833,1,0
GNQ,2006,11736.9873,0.043440016,0.018176646,1,1,0,1,2,0,163.53295,24.99441667,1,0
GNQ,2007,16173.62012,0.042129895,0.024292083,1,1,0,1,2,0,248.0844917,25.027425,1,0
GNQ,2008,23266.80859,0.040875925,0.033905609,1,1,0,1,2,0,187.19595,24.79968333,1,0
GNQ,2009,33015.57031,0.039665986,0.046687884,1,1,0,1,2,0,172.9529833,25.05613333,1,0
GNQ,2010,49340.60547,0.038492679,0.067709522,1,1,1,1,2,0,167.706725,25.09354167,1,0
GNQ,2011,85668.51563,0.037354278,0.114085047,1,1,1,1,2,0,155.933975,24.98668333,1,0
GNQ,2012,97663.625,0.036253003,0.126224589,0,1,1,1,2,0,212.40405,25.06344167,1,0
GNQ,2013,107107.7344,0.035190859,0.1343748,0,1,1,1,2,0,160.8032917,24.91994167,1,0
GNQ,2014,117218.8594,0.034170438,0.142795714,0,1,1,1,2,0,171.21745,25.12128333,1,0
GRC,2002,1088495.625,0.011735547,0.09910079,0,0,1,1,39,1,63.40485,14.5800725,0,1
GRC,2003,1146467.875,0.011698694,0.104051022,0,0,1,1,39,1,56.99791667,14.37684417,0,1
GRC,2004,1250218.625,0.011659114,0.113083328,0,0,1,1,39,1,48.73466667,14.28344583,0,1
GRC,2005,1279007.5,0.011620032,0.115299516,0,0,1,1,39,1,55.04770833,13.91080833,0,1
GRC,2006,1501567.25,0.011583448,0.134936593,0,0,1,1,39,1,55.24271667,13.92065583,0,1
GRC,2007,1650270.375,0.011547073,0.147833923,0,0,1,1,39,1,53.65242,14.73301833,0,1
GRC,2008,1733972.125,0.011522881,0.155006622,0,0,1,1,39,1,44.837495,14.756065,0,1
GRC,2009,1751806.375,0.011522215,0.156591853,0,0,1,1,39,1,70.65360833,14.64031333,0,1
GRC,2010,1666770.5,0.011556958,0.149439851,0,0,1,1,39,1,57.09410583,15.10655,0,1
GRC,2011,1616750.5,0.011588378,0.145349235,0,0,1,1,39,1,46.74558833,14.086975,0,1
GRC,2012,1895194.75,0.01162018,0.170849533,0,0,1,1,39,1,56.06098167,14.974655,0,1
GRC,2013,2044242.25,0.011688907,0.185375939,0,0,1,1,39,1,52.55178333,15.1139175,0,1
GRC,2014,2004816.375,0.011763375,0.182958929,0,0,1,1,39,1,72.44758333,14.83405167,0,1
GRD,2002,1442.351563,0.003330069,0.014126852,0,0,0,1,12.1167,1,120.3914833,27.066625,NA,NA
GRD,2003,1614.730347,0.003321253,0.015773318,0,0,0,1,12.1167,1,118.316575,27.033325,NA,NA
GRD,2004,1837.65564,0.003312,0.017900929,0,0,0,1,12.1167,1,153.4331417,26.72495833,NA,NA
GRD,2005,2224.40332,0.003302542,0.021606428,0,0,0,1,12.1167,1,149.0998333,27.291625,NA,NA
GRD,2006,2598.955078,0.003292691,0.025169284,0,0,0,1,12.1167,1,130.8164083,26.99165,NA,NA
GRD,2007,3012.372314,0.003282265,0.029080602,0,0,0,1,12.1167,1,104.0998833,26.94166667,NA,NA
GRD,2008,3444.953613,0.003271307,0.033145589,0,0,0,1,12.1167,1,120.65815,26.79165,NA,NA
GRD,2009,3879.2854,0.00325989,0.037194245,0,0,0,1,12.1167,1,101.158325,27.249975,NA,NA
GRD,2010,4529.505859,0.003248087,0.043271262,0,0,0,1,12.1167,1,136.9164917,27.29165,NA,NA
GRD,2011,5637.573242,0.003235938,0.053655403,0,0,0,1,12.1167,1,161.5328333,27.15830833,NA,NA
GRD,2012,5616.376465,0.003223482,0.053247909,0,0,0,1,12.1167,1,91.333225,27.41665,NA,NA
GRD,2013,5711.027832,0.003210515,0.053927479,0,0,0,1,12.1167,1,109.8829917,27.283325,NA,NA
GRD,2014,5848.608398,0.003197021,0.054994484,0,0,0,1,12.1167,1,108.2413917,27.09163333,NA,NA
GTM,2002,112948.8516,0.008731925,0.009203629,0,0,0,1,15.5,1,203.595675,24.21539167,0.6750174,0
GTM,2003,122840.9141,0.008522791,0.009769946,0,0,0,1,15.5,1,169.3405667,24.18983333,0.6750174,0
GTM,2004,136110.9375,0.008321355,0.010569498,0,0,0,1,15.5,1,187.086775,24.29639167,0.6750174,0
GTM,2005,153376.9219,0.008128339,0.011634002,0,0,0,1,15.5,1,232.438275,24.31001667,0.6750174,0
GTM,2006,173933.1094,0.007943638,0.012893446,0,0,0,1,15.5,1,251.076525,24.15333333,0.6750174,0
GTM,2007,192681.0156,0.007766552,0.013964792,0,0,0,1,15.5,1,204.0107833,23.99855,0.6750174,0
GTM,2008,209983.75,0.007596397,0.014885405,0,0,0,1,15.5,1,223.0580917,23.98065833,0.6750174,0
GTM,2009,223994.4063,0.007432359,0.015535712,0,0,0,1,15.5,1,190.4560833,24.31168333,0.6750174,0
GTM,2010,241053.6094,0.007273833,0.016362296,0,0,0,1,15.5,1,247.1809333,24.08255,0.6750174,0
GTM,2011,266095.2188,0.007120606,0.017681591,0,0,0,1,15.5,1,239.5561917,24.03554167,0.6750174,0
GTM,2012,272282.8125,0.006972586,0.017716643,0,0,0,1,15.5,1,186.78325,24.20051667,0.6750174,0
GTM,2013,281013.7813,0.006829483,0.01790947,0,0,0,1,15.5,1,276.2373833,24.08620833,0.6750174,0
GTM,2014,292397.5313,0.006691021,0.018257166,0,0,0,1,15.5,1,214.7773083,24.33160833,0.6750174,0
GUY,2002,NA,0.264901286,NA,1,1,NA,NA,5,1,179.85765,25.55706667,1,0
GUY,2003,NA,0.265104635,NA,1,1,NA,NA,5,1,166.9280083,26.4997,1,0
GUY,2004,NA,0.265238587,NA,1,1,NA,NA,5,1,195.4698417,25.97011667,1,0
GUY,2005,NA,0.26511963,NA,1,1,NA,NA,5,1,232.402875,26.03405833,1,0
GUY,2006,NA,0.264688284,NA,1,1,NA,NA,5,1,227.0449333,25.994525,1,0
GUY,2007,NA,0.264002103,NA,1,1,NA,NA,5,1,241.6617833,25.91481667,1,0
GUY,2008,NA,0.263134678,NA,1,1,NA,NA,5,1,253.1495,25.80421667,1,0
GUY,2009,NA,0.262204811,NA,1,1,NA,NA,5,1,173.1345083,26.09868333,1,0
GUY,2010,NA,0.261295367,NA,1,1,NA,NA,5,1,220.2238833,26.370525,1,0
GUY,2011,NA,0.260423902,NA,1,1,NA,NA,5,1,227.2996833,25.76035833,1,0
GUY,2012,NA,0.259556177,NA,1,1,NA,NA,5,1,190.4573,25.58980833,1,0
GUY,2013,NA,0.258661582,NA,1,1,NA,NA,5,1,206.6954833,25.7916,1,0
GUY,2014,NA,0.257693159,NA,1,1,NA,NA,5,1,141.0600833,26.15931667,1,0
HIC,2002,NA,0.042434992,NA,0,1,NA,NA,NA,0,NA,NA,NA,NA
HIC,2003,NA,0.042192247,NA,0,1,NA,NA,NA,0,NA,NA,NA,NA
HIC,2004,NA,0.041938411,NA,0,1,NA,NA,NA,0,NA,NA,NA,NA
HIC,2005,NA,0.041681358,NA,1,1,NA,NA,NA,0,NA,NA,NA,NA
HIC,2006,NA,0.041404942,NA,1,1,NA,NA,NA,0,NA,NA,NA,NA
HIC,2007,NA,0.041113499,NA,1,1,NA,NA,NA,0,NA,NA,NA,NA
HIC,2008,NA,0.04079294,NA,1,1,NA,NA,NA,0,NA,NA,NA,NA
HIC,2009,NA,0.040516926,NA,1,1,NA,NA,NA,0,NA,NA,NA,NA
HIC,2010,NA,0.040269519,NA,1,1,NA,NA,NA,0,NA,NA,NA,NA
HIC,2011,NA,0.040040538,NA,1,1,NA,NA,NA,0,NA,NA,NA,NA
HIC,2012,NA,0.039853427,NA,1,1,NA,NA,NA,0,NA,NA,NA,NA
HIC,2013,NA,0.039621639,NA,1,1,NA,NA,NA,0,NA,NA,NA,NA
HKG,2002,835654.9375,0.000155692,0.123909037,0,0,1,1,22.25,1,184.7282358,23.730225,NA,NA
HKG,2003,867334.5,0.000155999,0.128860537,0,0,1,1,22.25,1,140.61117,23.50803333,NA,NA
HKG,2004,919269.3125,0.000154787,0.135515488,0,0,1,1,22.25,1,130.56969,23.55689167,NA,NA
HKG,2005,991702,0.000154113,0.14555598,0,0,1,1,22.25,1,169.9043975,22.831075,NA,NA
HKG,2006,1090240.875,0.000153126,0.158994455,0,0,1,1,22.25,1,193.8542,23.44476667,NA,NA
HKG,2007,1172455.5,0.000151815,0.169520625,0,0,1,1,22.25,1,133.5439083,23.48743333,NA,NA
HKG,2008,1244222.875,0.00015091,0.178824179,0,0,1,1,22.25,1,170.3830083,22.69981667,NA,NA
HKG,2009,1295492.125,0.000150585,0.185792239,0,0,1,1,22.25,1,154.080385,22.85514167,NA,NA
HKG,2010,1364542.375,0.000149483,0.19426303,0,0,1,1,22.25,1,179.917925,22.71889167,NA,NA
HKG,2011,1474222.25,0.000148481,0.20847082,0,0,1,1,22.25,1,125.5832633,22.349075,NA,NA
HKG,2012,1512666.875,0.000146759,0.211425779,0,0,1,1,22.25,1,150.9408917,22.56974167,NA,NA
HKG,2013,1582462,0.000146087,0.220168626,0,0,1,1,22.25,1,208.1229858,22.65171667,NA,NA
HKG,2014,1643337,0.000144994,0.226926965,0,0,1,1,22.25,1,164.6462467,22.79651667,NA,NA
HND,2002,56023.1875,0.017216492,0.008620277,0,0,0,1,15,1,148.4204667,24.18498333,0.6397911,0
HND,2003,59671.41797,0.016885733,0.009005234,0,0,0,1,15,1,149.7313833,24.16675,0.6397911,0
HND,2004,65749.49219,0.016568069,0.009735831,0,0,0,1,15,1,165.77235,24.091275,0.6397911,0
HND,2005,72955.39844,0.016262654,0.010603703,0,0,0,1,15,1,165.2148417,24.18104167,0.6397911,0
HND,2006,81215.07031,0.015968251,0.011590514,0,0,0,1,15,1,205.6797333,24.06799167,0.6397911,0
HND,2007,89601.125,0.015684626,0.012560195,0,0,0,1,15,1,146.672025,23.83163333,0.6397911,0
HND,2008,97798.84375,0.015412971,0.013471899,0,0,0,1,15,1,184.8867,24.13650833,0.6397911,0
HND,2009,100695.8984,0.015154885,0.013638705,0,0,0,1,15,1,145.3181667,24.39856667,0.6397911,0
HND,2010,104274.5625,0.014910963,0.013896095,0,0,0,1,15,1,186.1262917,24.18003333,0.6397911,0
HND,2011,110959.4219,0.014681003,0.014558902,0,0,0,1,15,1,162.4392167,24.118675,0.6397911,0
HND,2012,114260.5313,0.014463302,0.014769725,0,0,0,1,15,1,162.4133,23.84133333,0.6397911,0
HND,2013,118671.2031,0.014255212,0.015119163,0,0,0,1,15,1,174.35035,23.87849167,0.6397911,0
HND,2014,123703.2813,0.014053567,0.015537334,0,0,0,1,15,1,154.8818083,24.01358333,0.6397911,0
HPC,2002,NA,0.039376933,NA,0,1,NA,NA,NA,0,NA,NA,NA,NA
HPC,2003,NA,0.038270508,NA,0,1,NA,NA,NA,0,NA,NA,NA,NA
HPC,2004,NA,0.037196251,NA,0,1,NA,NA,NA,0,NA,NA,NA,NA
HPC,2005,NA,0.036157349,NA,0,1,NA,NA,NA,0,NA,NA,NA,NA
HPC,2006,NA,0.035153237,NA,0,1,NA,NA,NA,0,NA,NA,NA,NA
HPC,2007,NA,0.034181238,NA,0,1,NA,NA,NA,0,NA,NA,NA,NA
HPC,2008,NA,0.033239446,NA,0,1,NA,NA,NA,0,NA,NA,NA,NA
HPC,2009,NA,0.03232566,NA,0,1,NA,NA,NA,0,NA,NA,NA,NA
HPC,2010,NA,0.031439559,NA,0,1,NA,NA,NA,0,NA,NA,NA,NA
HPC,2011,NA,0.0305788,NA,0,1,NA,NA,NA,0,NA,NA,NA,NA
HPC,2012,NA,0.029743846,NA,0,1,NA,NA,NA,0,NA,NA,NA,NA
HPC,2013,NA,0.028934996,NA,0,1,NA,NA,NA,0,NA,NA,NA,NA
HPC,2014,NA,0.028152193,NA,0,1,NA,NA,NA,0,NA,NA,NA,NA
HRV,2002,177479.375,0.012592342,0.039972832,0,0,1,1,45.1667,1,97.73173333,11.81367583,0,1
HRV,2003,189622.3281,0.012592342,0.042707732,0,0,1,1,45.1667,1,65.06553333,11.46357917,0,1
HRV,2004,206158.3281,0.012606443,0.046442516,0,0,1,1,45.1667,1,97.83178333,10.93849833,0,1
HRV,2005,223750.5938,0.012597929,0.050371588,0,0,1,1,45.1667,1,98.811325,10.4430325,0,1
HRV,2006,273110.125,0.012603604,0.061511289,0,0,1,1,45.1667,1,77.984875,11.35416667,0,1
HRV,2007,321670.0938,0.012614968,0.072513547,0,0,1,1,45.1667,1,84.649575,12.10989667,0,1
HRV,2008,332889.1875,0.012619213,0.075067896,0,0,1,1,45.1667,1,87.04858333,11.950855,0,1
HRV,2009,342062.9375,0.012634684,0.077231184,0,0,1,1,45.1667,1,88.066775,11.90613667,0,1
HRV,2010,340853.1563,0.012666993,0.077154833,0,0,1,1,45.1667,1,120.6933917,10.97801083,0,1
HRV,2011,383591.125,0.013072867,0.089611072,0,0,1,1,45.1667,1,62.34975,11.91497833,0,1
HRV,2012,413344.3438,0.013112886,0.096857346,0,0,1,1,45.1667,1,78.25382917,12.13263833,0,1
HRV,2013,412389.4688,0.013149457,0.096903103,0,0,1,1,45.1667,1,102.8985083,11.72307,0,1
HRV,2014,411750.8438,0.01320313,0.09714796,0,0,1,1,45.1667,1,124.0271833,12.33043333,0,1
HTI,2002,75377.1875,0.003119504,0.008531909,0,0,0,1,19,1,102.0959333,25.27331667,1,0
HTI,2003,80495.89844,0.00307022,0.008967349,0,0,0,1,19,1,144.5346333,25.4335,1,0
HTI,2004,86913.92969,0.003022201,0.009530891,0,0,0,1,19,1,118.2641417,25.091875,1,0
HTI,2005,94238.52344,0.002975147,0.010173201,0,0,0,1,19,1,170.3444667,24.7637,1,0
HTI,2006,101104.2734,0.002928961,0.010744939,0,0,0,1,19,1,111.9831333,25.08985833,1,0
HTI,2007,105312.6484,0.002883763,0.011019474,0,0,0,1,19,1,174.4430417,24.433275,1,0
HTI,2008,108108.2422,0.002839735,0.011139288,0,0,0,1,19,1,116.9797417,24.04483333,1,0
HTI,2009,109542.8125,0.002797131,0.011117765,0,0,0,1,19,1,102.6055583,24.50058333,1,0
HTI,2010,110129.5313,0.002756106,0.011013375,0,0,0,1,19,1,166.2815167,24.29795833,1,0
HTI,2011,112432.9063,0.002716639,0.011082713,0,0,0,1,19,1,141.9712667,24.02948333,1,0
HTI,2012,117027.1016,0.002678634,0.011374192,0,0,0,1,19,1,140.929175,24.48724167,1,0
HTI,2013,123469.75,0.002642061,0.011836526,0,0,0,1,19,1,89.20994167,24.54956667,1,0
HTI,2014,130775.9453,0.002606879,0.012369995,0,0,0,1,19,1,115.0874333,25.29748333,1,0
HUN,2002,440590.7813,0.008822075,0.043371177,0,0,1,1,47,1,50.85315333,11.46523667,0,1
HUN,2003,476755.2813,0.00884738,0.047065782,0,0,1,1,47,1,40.5006925,10.59676,0,1
HUN,2004,503426.9063,0.008866994,0.049809007,0,0,1,1,47,1,58.85096667,10.36457,0,1
HUN,2005,529780.625,0.008883654,0.05252079,0,0,1,1,47,1,60.4070125,9.986383333,0,1
HUN,2006,609528.375,0.008897499,0.0605209,0,0,1,1,47,1,49.93831667,10.69569167,0,1
HUN,2007,690451.8125,0.008911293,0.068662184,0,0,1,1,47,1,53.95866667,11.801325,0,1
HUN,2008,790099.0625,0.00892691,0.078709331,0,0,1,1,47,1,52.45867333,11.65163167,0,1
HUN,2009,864164.6875,0.009032541,0.086221178,0,0,1,1,47,1,52.573675,11.4820575,0,1
HUN,2010,888668.5625,0.009052979,0.088866652,0,0,1,1,47,1,78.2718,10.41598083,0,1
HUN,2011,938124.5,0.009078668,0.094078438,0,0,1,1,47,1,36.70483167,10.99968,0,1
HUN,2012,998114.5,0.009125675,0.100612709,0,0,1,1,47,1,44.383575,11.48760417,0,1
HUN,2013,1062706.25,0.009150839,0.107419129,0,0,1,1,47,1,52.01174917,11.29417917,0,1
HUN,2014,1065811.75,0.009179984,0.10807616,0,0,1,1,47,1,64.42325833,12.13499417,0,1
IDN,2002,2001543.125,0.008334074,0.009208039,0,0,0,1,5,1,220.50575,26.38143333,0.8772685,0
IDN,2003,2190061,0.008222904,0.009940914,0,0,0,1,5,1,253.3384167,26.278425,0.8772685,0
IDN,2004,2478616.75,0.008113859,0.011101501,0,0,0,1,5,1,229.427,26.19986667,0.8772685,0
IDN,2005,2868466.25,0.008006773,0.01267804,0,0,0,1,5,1,237.6685,26.33839167,0.8772685,0
IDN,2006,3494098.25,0.007901677,0.015240502,0,0,0,1,5,1,222.6475,26.03345,0.8772685,0
IDN,2007,4198927.5,0.007798514,0.018075699,0,0,0,1,5,1,251.1796667,26.025275,0.8772685,0
IDN,2008,5144415,0.007696992,0.021857573,0,0,0,1,5,1,264.89125,25.936925,0.8772685,0
IDN,2009,6325119,0.007596791,0.026524289,0,0,0,1,5,1,242.81975,26.184375,0.8772685,0
IDN,2010,8146253.5,0.007497813,0.033716105,0,0,0,1,5,1,300.4484167,26.228925,0.8772685,0
IDN,2011,11097780,0.007399955,0.04533254,0,0,0,1,5,1,254.8301667,25.87053333,0.8772685,0
IDN,2012,11752279,0.007303603,0.04738099,0,0,0,1,5,1,252.98175,26.04375833,0.8772685,0
IDN,2013,12529229,0.007209704,0.049863951,0,0,0,1,5,1,257.1783333,26.27949167,0.8772685,0
IDN,2014,13456787,0.007119418,0.052884788,0,0,0,1,5,1,219.5105,26.20276667,0.8772685,0
IND,2002,5365266,0.002727223,0.004921407,0,0,0,1,20,1,69.65875083,24.85295833,0.65641,0
IND,2003,5926282,0.00268249,0.005346847,0,0,0,1,20,1,82.1387275,24.61131667,0.65641,0
IND,2004,6768954,0.002639506,0.006009267,0,0,0,1,20,1,78.13222333,24.62119167,0.65641,0
IND,2005,7910673,0.002598201,0.006912952,0,0,0,1,20,1,82.42467333,24.41905,0.65641,0
IND,2006,9233062,0.002558489,0.007945233,0,0,0,1,20,1,90.63490333,24.72595833,0.65641,0
IND,2007,10616401,0.002520324,0.008999348,0,0,0,1,20,1,89.05335583,24.62608333,0.65641,0
IND,2008,12043926,0.002483723,0.01006117,0,0,0,1,20,1,86.87689333,24.462575,0.65641,0
IND,2009,13506964,0.002448718,0.011124331,0,0,0,1,20,1,76.88583833,25.192,0.65641,0
IND,2010,15356803,0.002415294,0.01247522,0,0,0,1,20,1,95.5394025,25.14925833,0.65641,0
IND,2011,17782550,0.002383422,0.014255166,0,0,0,1,20,1,92.92321917,24.54865833,0.65641,0
IND,2012,19233684,0.002352971,0.015221464,0,0,0,1,20,1,84.9496275,24.53166667,0.65641,0
IND,2013,20736988,0.002323714,0.016207117,0,0,0,1,20,1,96.6811,24.40635833,0.65641,0
IND,2014,22491836,0.002295383,0.017364304,0,0,0,1,20,1,78.52465417,24.53424167,0.65641,0
IRL,2002,340704.25,0.017520582,0.086650265,0,0,1,1,53,1,114.9024583,9.798951667,0,1
IRL,2003,362910.1563,0.017237492,0.090806518,0,0,1,1,53,1,80.67175,9.9206875,0,1
IRL,2004,415507.375,0.0169252,0.102083693,0,0,1,1,53,1,91.21170833,9.709806667,0,1
IRL,2005,459505.2813,0.016560439,0.110460284,0,0,1,1,53,1,91.60400833,9.821920833,0,1
